ID,name
person_14959940,"White, Robert, –1574"
person_15012360,"Carusi, Bartolomeo, –1350"
person_15012552,"Amboise, Georges d', 1460–1510"
person_15030403,"Senarega, Bartolomeo, –1514"
person_15114392,"Polycrates of Ephesus, 2nd century"
person_15117440,"Salteren, George, late 16th cent."
person_15121578,"Twyne, Thomas, 1543–1613"
person_15121725,"Waterland, Daniel, 1683–1740"
person_15126474,"Adam, de Ross, ca. 12th cent."
person_15126540,"Bernard, of Pavia, -1213"
person_15126712,"Bassianus, Johannes, 12th century"
person_15126909,"Wylton, Thomas, active 1288–1322"
person_15126913,"Konrad, von Soltau, 1350–1407"
person_15126978,"Geōrgios, Patriarch of Alexandria, –630"
person_15126984,"Georgius, Nicomediensis, ca. 9th cent."
person_15137908,"Chandler, Henry W. (Henry William), 1828-1889"
person_15159348,"Montgesoie, Amé de, 15th cent."
person_15160007,Mithridates Epistolographus
person_15161243,"Gebuinus, Trecensis, –1150"
person_15161579,"Guilelmus, de Merula, ca. 1066"
person_15162441,"Henricus, de Hallis, –1282"
person_15163256,"Bissolus, Bellinus, ca. 13th cent."
person_15175690,"Rogerus, Albanus, –1450"
person_15175769,"Sifridus OP, fl. 1343"
person_15199711,"Dalderby, John, Bishop of Lincoln, -1320"
person_15202032,"Moneglia, Paolo, –1502"
person_15203661,"Bovis, Bonincontrus de, –1347"
person_15318306,"Scheerre, Herman, German illuminator, active ca. 1405–1425 in England"
person_15552626,"Clarke, Edward Daniel, 1769–1822"
person_15561332,"Master of Jouvenel des Ursins, active 1447–1460"
person_15561753,"Marquard von Lindau, 1320–1392"
person_15563375,"Caelestius Pelagianus, –431"
person_15564840,Polyaenus
person_15565645,"Henry, of Harclay, approximately 1270–1317"
person_15570998,"Azo, Portius, -approximately 1230"
person_15574453,"Evagrius of Antioch, ca. –392/393"
person_15575099,"Nicholas, of Dinkelsbühl, approximately 1360–1433"
person_15575215,"Wulfstan, of York, –990"
person_15576683,"Robert, of Flamborough"
person_15580463,"Eedes, Richard, 1555–1604"
person_15581813,"Musaeus, Grammaticus"
person_15584121,"Cusanus, Johannes"
person_15584289,"Dorotheus, of Tyrus, Saint, 255–362, pseudo"
person_15646857,"Le Tavernier, Jean, active 1450–1460"
person_15690439,"Budden, John, 1566–1620"
person_15835520,"Hermonymus, Georgius, 1452–1508"
person_16017787,"Innocent, III, Pope, 1160 or 1161–1216"
person_16066263,"Fortunatianus, Chirius"
person_16212389,"Seton, Walter W., (Walter Warren), 1882–1927"
person_16248546,"William, of Nassington"
person_16503422,"Ælfric Bata, fl. 1000"
person_16701303,"Newton, Humphrey, 1466–1536"
person_16883730,"Scottowe, John, –1607"
person_16904434,"Grandison, John, 1292?–1369"
person_17003871,"Platonius, active 9th century-10th century"
person_17066997,"Guerric, of Igny, Abbot of Igny, -approximately 1157"
person_17094049,"Borough, John, –1386"
person_17094678,"Hodges, Walter, 1695-1757"
person_17109855,"Richardus, de Wedinghausen, -approximately 1180"
person_17109864,"Adamus, Bucfeldus, 1220–1294"
person_17133283,"Forrest, William, 1530–1581"
person_17138652,"Gamon, Hannibal"
person_17145938,"Lewis, Charles, 1786–1836"
person_17217928,"Beccadelli, Antonio, 1394–1471"
person_17218027,"Seuse, Heinrich, 1295–1366"
person_17225859,Libanius
person_17231327,"Dionysius, Exiguus, 470–540"
person_17232779,"Vegio, Maffeo, 1406 or 1407–1458"
person_17232883,"Joannes, de Burgundia, active 14th century"
person_17244782,"Montalbani, Ovidio, 1601-1671"
person_17261967,"Regiomontanus, Joannes, 1436–1476"
person_17279297,"Guillelmus Brito, active 13th century"
person_17296399,"Guillermus, Altissiodorensis, –1231"
person_17296502,"Forestani, Simone Serdini, 1360–1419/20"
person_17307574,"Bartholomew, of Edessa"
person_17355947,"Albumasar, 787–886"
person_17360618,"Thomas, Waleys, approximately 1287–1350?"
person_17362075,"Tossignano, Pietro da, –1401"
person_17378860,"Bruno, Segni, 1048–1123"
person_17394594,"Rosenthal, Jacques, 1854–1937"
person_17403574,"Cabasilas, Nilus, approximately 1298–approximately 1363"
person_17500732,"Coke, Thomas, Earl of Leicester, 1697–1759"
person_17522991,Roger Martival 12..–1330
person_17567443,"Vallibus, Hieronymus de, ?–1458"
person_17569137,"Burscough, Robert, 1651–1709"
person_17569312,"Crashaw, William, 1572–1626"
person_17571878,"Sanford, John, 1564 or 1565-1629"
person_17575762,Alypius
person_17579713,"Johannes, Thessalonicensis, –630"
person_17579824,"Peter, of Auvergne, Bishop of Clermont, –1304"
person_17579848,"Peter, of Poitiers, approximately 1130–1205"
person_17579998,"Zenzelinus, de Cassanis, –1334"
person_17580504,"Gaudentius, Philosophus"
person_17614675,"Vindicianus, Afer, 4th cent."
person_17614804,"Ibn-ad-Dāya, Aḥmad Ibn-Yūsuf, 869–952"
person_17615204,"Durandus, de Alvernia, ca. 1295/1329"
person_17616581,"Ludovicus, de Tzymia, ca. 1354"
person_17616608,"Petrus de S. Benedicto OFM, fl. 1280"
person_17616715,"Weiler, Iodocus, –1457"
person_17617641,"Albertus, de Siegburg, 12th cent."
person_17629829,"Roger Dymmock, ca. 1395"
person_17630115,"Simon, de Hinton, ca. 1248/62"
person_17891748,"Lawn, Brian, 1905–2001"
person_17991799,"Inglis, Robert Harry, Sir, 1786–1855"
person_18013220,"Boniface, Saint, Archbishop of Mainz, approximately 675–754"
person_18015860,"Browne, William, 1590–approximately 1645"
person_18017604,"René, I, King of Naples and Jerusalem, 1409–1480"
person_18019094,"Corraro, Gregorio, 1411–1464"
person_18021200,"Sopatros, active 4th century"
person_18124502,"Calosinás, Antonio, 16th century, second half"
person_18147945,"Martin, V, Pope, 1368–1431"
person_18163388,"Contarini, Giacomo, 1536–1595"
person_18246305,"Epiphanius, latinus"
person_18259511,"Oliverus, bishop of Paderborn"
person_18312186,"James, Richard, 1592–1638"
person_18636145,"Florus, Lucius Annaeus"
person_18636329,"Sedulius, active 5th century"
person_18638339,"Ward, James, of Nottingham, 1851–1927"
person_18642165,"Alfred, of Beverley"
person_18662910,"Musgrave, Philip, Sir, 1607-1678"
person_18781487,"Strode, Ralph, active 1350–1400"
person_19120707,"Johannes Martinus, ex Ferrariis de Parma"
person_19170254,"Hugo, of Santalla, active 1141–1145"
person_19424140,"Mauritius, Hibernicus, active 1248"
person_19444509,"Michael, de Massa, -approximately 1337"
person_19477764,"Germanos II, Patriarch of Constantinople, 1175?–1240"
person_19483789,"Bertram, von Ahlen, active 1307–1315"
person_19511934,"Dacre, William Dacre, Baron, 1500–1563"
person_19648593,"Heinrich, von Friemar, senior, approximately 1245–1340"
person_19649480,"Nicolaus, of Damascus"
person_19668364,"Palatino, Giovanni Battista, active 16th century"
person_19672889,"Paul, of Venice, 1372–1429"
person_19680057,"Latini, Brunetto, 1220–1295"
person_19683296,"Rémusat, Abel, 1788–1832"
person_19686406,"Botticelli, Sandro, 1444 or 1445–1510"
person_19688718,"Averroës, 1126–1198"
person_19689348,"Ruusbroec, Jan van, 1293–1381"
person_19690624,"Johannitius, 809–873"
person_19697406,"Marulić, Marko, 1450–1524"
person_19722038,"Bracciolini, Poggio, 1380–1459"
person_19730636,"Berengarius, Turonensis, 1010–1088"
person_19732621,"Ruffo, Giordano, –1256"
person_19743305,"Libri, Guillaume, 1803–1869"
person_19746553,"Sisam, Kenneth"
person_19767989,"Coignet, Michel, 1549–1623"
person_19775353,"Knighton, Henry, active 1363"
person_19789817,"Platea, Franciscus de, –1460"
person_19820278,"Hugh of Amiens, Archbishop of Rouen, ca. 1080–1164"
person_19831889,"Diomedes (Grammarian), active 4th century"
person_19885165,"Valturio, Roberto, 1405–1475"
person_20025589,"Burton, Samuel, 1568 or 1569–1634"
person_20025982,"Cuningham, William, approximately 1531–1586"
person_20035294,"Guido, de Monte Rocherii, active 14th century"
person_20035447,"Odilbertus, Mediolanensis, –814"
person_20035452,"Odo, of Glanfeuil, abbot, active 9th century"
person_20068601,"Ludolphus, Hildesheimensis, –1260"
person_20069257,"Ephraem, Chersonensis"
person_20069718,"Theodosius, of Alexandria, the grammarian, c. 4th–5th cent."
person_20071067,"Franco de Polonia, fl. 1284"
person_20071407,"Guilelmus de Lexovio, ca. 1267/78"
person_20072061,"Philippus, Tripolitanus, ca. 1243"
person_20072163,"Kölner, Paulus, 14th–15th cent."
person_20079510,"Aiguani, Michele, approximately 1320–1400"
person_20084560,"Sebastianus Casinensis, ca. 6th century"
person_20085333,"Raymond, de Marseille, ca. 1140"
person_20109203,"Ǧābir Ibn-Aflaḥ, 1100–1160"
person_20113832,"Hubertus, Frater, ca. 1235/53"
person_20471603,"Elizabeth, of Hungary, Saint, 1207–1231"
person_20473427,"Sophronius, Saint, Patriarch of Jerusalem, approximately 560–approximately 638"
person_20474840,"Godfrey, of Fontaines, active 13th century–14th century"
person_20479002,"Mendoza, Antonio de, approximately 1492–1552"
person_20479535,"Hugh, of Lincoln, Saint, 1140–1200"
person_20486290,"Perrins, Charles William Dyson, 1864–1958"
person_20488329,"Whitgift, John, 1530?–1604"
person_20511926,"Giselin, Victor, 1543–1591"
person_20593742,"Raymond, Vincent, –1557"
person_20594037,"Archimatthaeus, 12th cent."
person_20769331,"Tribizias, Georgios 1423-1485"
person_20829792,"Agricola, Rudolph, 1490–1521"
person_20886969,"Knyvett, Thomas, Sir, 1539-1618"
person_20962036,Aristophanes
person_21314508,"Hesychius, of Alexandria, active 5th century"
person_21362246,"Bono, da Lucca, –1279 or 1280"
person_21483448,"Brutus, pseudo"
person_21717206,"Boethius, pseudo"
person_21734506,"Lathem, Lievin van, active 1454–1493"
person_21852823,"Disypatos, David"
person_21914693,"Adalbert, of Metz, active 10th century"
person_21944814,"John, III, Scholasticus, Patriarch of Constantinople, –577"
person_21990654,"Thomas, de Chobham, active 1200–1233"
person_22015306,"Mason, Charles, 1698 or 1699-1771"
person_22059469,"Servasanctus, de Faenza, -approximately 1300"
person_22109769,"Askham, Anthony, c. 1517–1559"
person_22137113,"Manilius, Marcus"
person_22143666,"Josephus, Flavius"
person_22146194,"Morris, William, 1834–1896"
person_22146457,"Newton, Isaac, 1642–1727"
person_22151132,"Eon de Beaumont, Charles Geneviève Louis Auguste André Timothée d', 1728–1810"
person_22158282,"Lydgate, John, 1370?–1451?"
person_22191701,"Mercuriale, Girolamo, 1530–1606"
person_22192561,"Baten, Henri, 1246–1310"
person_22211055,"Bono Giamboni, approximately 1240–approximately 1292"
person_22239295,"Purchas, Samuel, 1577?–1626"
person_22266810,"Pichon, Jérôme, baron, 1812–1896"
person_22277871,"Theophylactus Simocatta, 0570?–0640?"
person_22278671,"Albertus de Ferrariis of Piacenza, fl. 1428–53"
person_22298682,"Lascaris, Constantine, 1434–1501?"
person_22309840,"Venator, Johannes, active 1373–1414"
person_22469046,"Milo, monk of Saint-Amand, approximately 810–871"
person_22480843,"Philippus, Presbyter, –455"
person_22494291,"Achardus, de Arroasia, 12th cent."
person_22494393,"Bartholomew, of San Concordio, 1262–1347"
person_22494449,"Eugenius, Admiral of Sicily, approximately 1130–approximately 1203"
person_22494477,"Gervase, of Prémontré, -1228"
person_22494546,"Johannes, Tinmouthensis, –1370"
person_22494607,"Michael, of Ephesus"
person_22494676,"Sibiton, Viennensis, 14th cent."
person_22494859,"Gerardus, de Solo, 1250–1360"
person_22494871,"Aldobrandino, da Siena, –1287"
person_22516011,"Coleridge, John, 1719–1781"
person_22517850,"Chrysippus Hierosolymitanus, -479"
person_22528730,"Berterus Aurelianensis, ca. 1187"
person_22529893,"Guilelmus de Malliaco, –1300"
person_22530025,"Henricus de Frimaria, junior, ca. 1285 - 1354"
person_22530463,"Petrus, de Sancto Audomaro, Astronomus, ca. 13th cent."
person_22531137,Johannes de Sorbonia ca. 1268
person_22538622,"Pipinus, Franciscus, 1270–1328"
person_22543779,"Rogerus, de Salesburia, –1247"
person_22675146,"Anastasia, St, –304"
person_22684146,"Theodorus, Bishop of Petra, active 6th century"
person_22870441,"Maurilius, Rothomagensis, –1067"
person_22892749,"Halford, Henry, 1766–1844"
person_22908121,"Sayce, A. H., (Archibald Henry), 1845–1933"
person_22933358,"Jacobus, de Clusa, 1381?–1465"
person_22933389,"Milíč z Kroměříže, Jan, –1374"
person_22937889,"Wolsey, Thomas, 1475?–1530"
person_22939744,"Demetrius Triclinius, approximately 1280 - approximately 1340"
person_22941717,"Elizabeth, of York, Queen, consort of Henry VII, King of England, 1465–1503"
person_22942952,"Sassetti, Francesco, 1421-1490"
person_22944086,"Hero, of Alexandria"
person_22945978,"Petrus, de Ebulo, active 1196"
person_22950859,"Barbo, Ludovico, active 15th century"
person_22950863,"Marsh, Adam, –1259"
person_22953744,"Hermeias, of Alexandria, active 5th century"
person_22967688,"Adolf II, Archbishop and Elector of Mainz, approximately 1422–1475"
person_23206634,"Barinus, Jacobus, –1497"
person_23229751,"Russi, Franco dei, active 1453–1482"
person_23310522,"Landsberger, Johannes"
person_23416912,"Boniface, VIII, Pope, –1303"
person_23479750,"Melville, Andrew, 1545–1622"
person_23497389,"Seneca, Lucius Annaeus, the elder, approximately 55 B.C.-approximately 39 A.D."
person_23509947,"Albertus, de Saxonia, –1390"
person_24145932,"Guillaume, de Tignonville, –1414"
person_24354151,"Islip, John, 1464–1532"
person_24470098,"Redman, William, -1602"
person_24508798,"Sanudo, Marino, approximately 1260–1343"
person_24516994,"Hare, Robert, -1611"
person_24542023,"Treswell, Robert, Somerset Herald, approximately 1566–1630 or 1631"
person_24561532,Guido Faba 1190?–1250?
person_24572572,"Peter, of Blois, approximately 1135–approximately 1212"
person_24602645,"Mondeville, Henri de, active 14th century"
person_24610819,"Urban, VI, Pope, 1318–1389"
person_24611065,"Gregory, II, of Cyprus, Patriarch of Constantinople, 1241–1290"
person_24616821,"Justinus, Marcus Junianus"
person_24618588,"Nennius, active 796"
person_24629057,"Giovanni d'Andrea, approximately 1270–1348"
person_24636751,"Arsenios, Archbishop of Monemvasia, 1465–1535"
person_24637109,"Beleth, Jean, –1182"
person_24639287,"Melitēniōtēs, Theodōros, approximately 1320–1393"
person_24639900,"Vincent Ferrer, Saint, approximately 1350–1419"
person_24649244,"Crescenzi, Pietro de', approximately 1233–approximately 1320"
person_24656587,"Tebaldeo, Antonio, 1463–1537"
person_24663573,"Tylor, Edward B., (Edward Burnett), 1832–1917"
person_24672679,"Richard Rufus, of Cornwall, -approximately 1260"
person_24676758,"Louis, X, King of France, 1289–1316"
person_24693935,"Roe, Thomas, Sir, 1581?-1644"
person_24706489,"Cranach, Lucas, the younger, 1515–1586"
person_24726002,"Bonini, Eufrosino, fl. 1497-1525"
person_24733638,"Olivares, Gaspar de Guzmán, conde-duque de, 1587–1645"
person_24739026,"Valeriano, Pierio, 1477–1560"
person_24747090,"Frezzi, Federico, approximately 1346–1416"
person_24844592,"Nathanael Bertus, mid–15th cent."
person_24850646,"Bozérian, Jean-Claude, 1762-1740"
person_24859359,"Aubais, Charles de Baschi, marquis d', 1686–1777"
person_24941326,"Eulogius, Alexandrinus, –607"
person_24943270,"Porchetus, Salvaticus, –1315"
person_24945908,"Orville, Jacques-Philippe d', 1696–1751"
person_24946331,"Ariosto, Francesco"
person_24952779,"Whittington, Robert, 14??–1560?"
person_24953683,"Bülow, Friedrich Gottlieb Julius von, 1760–?1831"
person_24954637,"Elsynge, Henry, 1577–1635"
person_24956619,"Adam of Murimuth, 1275–1347"
person_24956688,"Konrad, Abbot of Eberbach, –1221"
person_24956724,"Galfredus, de Aspala, –1287"
person_24956782,"Jerónimo, de Santa Fe, -approximately 1419"
person_24957065,"Mico Centulensis, 9th century"
person_24991990,"Guido, Ebroicensis, ca. 1290/93"
person_24992037,"Jacobus, de Lausanna, ca. –1322"
person_24992490,Hilduinus cancellarius Parisiensis ca. 1179/91
person_24992708,"Ludovicus OFM, 13th century"
person_25000772,"Johannes, Camaterus, astronomer, ca. 1183"
person_25006775,"Theodorus Palidensis, 12th century"
person_25028845,"Harff, Arnold, Ritter von, 1471–1505"
person_25329866,"Naldi, Naldo, 1439-approximately 1520"
person_25374986,"Allen, Thomas, 1542–1632"
person_25377100,"Theodosius, active 1st century B.C."
person_25393339,"Apollonius, of Tyana"
person_25394064,"Gregory XII, Pope, approximately 1327–1417"
person_25395604,Valerius Maximus
person_25395909,"Abbo, Monk of St. Germain, approximately 850–approximately 923"
person_25396418,"David, von Augsburg, –1271"
person_25396473,"Eutropius, active 4th century"
person_25396661,"Jiří, z Poděbrad, King of Bohemia, 1420–1471"
person_25399669,"Placitus, Sextus, 4th–5th cent."
person_25408132,"Bedford, John Plantagenet, Duke of, 1389–1435"
person_25415982,"Lapus, de Castellione, Iunior, 1406–1438"
person_25444830,"Thompson, Henry Yates, 1838–1928"
person_25551179,"Lort, Michael, 1725-1790"
person_25551534,"Haro y Guzmán, Gaspar de, Marqués del Carpio, 1629–1687"
person_25696227,"Black, William Henry, 1808–1872"
person_25708606,"Brydges, James, Duke of Chandos, 1674–1744"
